2.250662999786320797e-04
-5.677805700125018035e-03
-6.455449320269269695e-03
-9.281073481149383284e-03
1.737363850202213247e-02
4.313472203958953338e-02
5.909091277473504239e-02
7.826469910347870484e-02
8.842227688839471300e-02
