7.691052866395963524e-05,6.219701764799190130e-05,4.341660834247315631e-05,2.616582914936696434e-05,-1.835014024779299888e-05,-3.283395938089504176e-05,-3.960914995456667404e-05,-3.697116059562442048e-05,-2.789344048192883370e-05
6.219701764799190130e-05,5.950044901575348241e-05,4.417290069287067931e-05,2.847320544464149980e-05,-1.930598149759647341e-05,-2.980446729842426822e-05,-3.643056662029055205e-05,-3.164258389317192396e-05,-2.307141633691085588e-05
4.341660834247315631e-05,4.417290069287067931e-05,3.915348578287801732e-05,2.349633600510520900e-05,-1.690600036100019433e-05,-2.598868299561282085e-05,-3.007911978201184883e-05,-2.756688420677569918e-05,-2.075644814944636104e-05
2.616582914936696434e-05,2.847320544464149980e-05,2.349633600510520900e-05,2.003894638976593562e-05,-9.469091156271960470e-06,-1.495698281409475316e-05,-1.728744314622080147e-05,-1.515412148749941148e-05,-1.079263575278663347e-05
-1.835014024779299888e-05,-1.930598149759647341e-05,-1.690600036100019433e-05,-9.469091156271960470e-06,1.422838418577411244e-05,1.918978773665967692e-05,2.210521925098270462e-05,1.909889615993822827e-05,1.458079733937692119e-05
-3.283395938089504176e-05,-2.980446729842426822e-05,-2.598868299561282085e-05,-1.495698281409475316e-05,1.918978773665967692e-05,3.757585414612468408e-05,4.665691709946727920e-05,4.900527987883812549e-05,4.366268221451441629e-05
-3.960914995456667404e-05,-3.643056662029055205e-05,-3.007911978201184883e-05,-1.728744314622080147e-05,2.210521925098270462e-05,4.665691709946727920e-05,7.259923016540263403e-05,8.044047455953177636e-05,7.809645731262890615e-05
-3.697116059562442048e-05,-3.164258389317192396e-05,-2.756688420677569918e-05,-1.515412148749941148e-05,1.909889615993822827e-05,4.900527987883812549e-05,8.044047455953177636e-05,1.042428290381703981e-04,1.069232774428757814e-04
-2.789344048192883370e-05,-2.307141633691085588e-05,-2.075644814944636104e-05,-1.079263575278663347e-05,1.458079733937692119e-05,4.366268221451441629e-05,7.809645731262890615e-05,1.069232774428757814e-04,1.211909020612431901e-04
